season,round,driverId,circuitId,pitted_under_sc,beta,ci_lower,ci_upper,cluster_label,below_median_elasticity
2009,14,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2009,15,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2009,16,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2009,17,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2010,1,alonso,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2010,2,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2010,3,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2010,4,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2010,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2010,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2010,7,alonso,istanbul,,0.7134,0.612,0.8148,,0
2010,8,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2010,9,alonso,valencia,,0.5719,0.4161,0.7276,,1
2010,10,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2010,11,alonso,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2010,12,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2010,13,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2010,14,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2010,15,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2010,16,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2010,17,alonso,yeongam,,,,,,0
2010,18,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2010,19,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2011,1,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2011,2,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2011,3,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2011,4,alonso,istanbul,,0.7134,0.612,0.8148,,0
2011,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2011,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2011,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2011,8,alonso,valencia,,0.5719,0.4161,0.7276,,1
2011,9,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2011,10,alonso,nurburgring,,0.5076,0.3836,0.6315,,1
2011,11,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2011,12,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2011,13,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2011,14,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2011,15,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2011,16,alonso,yeongam,,,,,,0
2011,17,alonso,buddh,,,,,,0
2011,18,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2011,19,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2012,1,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2012,2,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2012,3,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2012,4,alonso,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2012,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2012,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2012,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2012,8,alonso,valencia,,0.5719,0.4161,0.7276,,1
2012,9,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2012,10,alonso,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2012,11,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2012,12,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2012,13,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2012,14,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2012,15,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2012,16,alonso,yeongam,,,,,,0
2012,17,alonso,buddh,,,,,,0
2012,18,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2012,19,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2012,20,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2013,1,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2013,2,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2013,3,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2013,4,alonso,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2013,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2013,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2013,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2013,8,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2013,9,alonso,nurburgring,,0.5076,0.3836,0.6315,,1
2013,10,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2013,11,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2013,12,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2013,13,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2013,14,alonso,yeongam,,,,,,0
2013,15,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2013,16,alonso,buddh,,,,,,0
2013,17,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2013,18,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2013,19,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,1,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2014,2,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2014,3,alonso,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2014,4,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2014,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2014,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2014,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2014,8,alonso,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2014,9,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2014,10,alonso,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2014,11,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2014,12,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2014,13,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2014,14,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2014,15,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2014,16,alonso,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2014,17,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2014,18,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,19,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2015,2,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2015,3,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2015,4,alonso,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2015,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2015,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2015,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2015,8,alonso,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2015,9,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2015,10,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2015,11,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2015,12,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2015,13,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2015,14,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2015,15,alonso,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2015,16,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2015,17,alonso,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2015,18,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2015,19,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2016,1,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2016,3,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2016,4,alonso,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2016,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2016,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2016,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2016,8,alonso,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2016,9,alonso,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2016,10,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2016,11,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2016,12,alonso,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2016,13,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2016,14,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2016,15,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2016,16,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2016,17,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2016,18,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2016,19,alonso,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2016,20,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2016,21,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2017,1,alonso,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2017,2,alonso,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2017,3,alonso,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2017,4,alonso,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2017,5,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2017,7,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2017,8,alonso,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2017,9,alonso,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2017,10,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2017,11,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2017,12,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2017,13,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2017,14,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2017,15,alonso,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2017,16,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2017,17,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2017,18,alonso,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2017,19,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2017,20,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2018,1,alonso,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2018,2,alonso,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2018,3,alonso,shanghai,0.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2018,4,alonso,baku,1.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2018,5,alonso,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2018,6,alonso,monaco,0.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2018,7,alonso,villeneuve,0.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2018,8,alonso,ricard,1.0,,,,,0
2018,9,alonso,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2018,10,alonso,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2018,11,alonso,hockenheimring,0.0,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2018,12,alonso,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2018,13,alonso,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2018,14,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2018,15,alonso,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2018,16,alonso,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2018,17,alonso,suzuka,0.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2018,18,alonso,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2018,19,alonso,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2018,20,alonso,interlagos,0.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2018,21,alonso,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2021,1,alonso,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2021,2,alonso,imola,1.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2021,3,alonso,portimao,1.0,,,,,0
2021,4,alonso,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2021,5,alonso,monaco,0.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2021,6,alonso,baku,1.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2021,7,alonso,ricard,0.0,,,,,0
2021,8,alonso,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2021,9,alonso,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2021,10,alonso,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2021,11,alonso,hungaroring,1.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2021,12,alonso,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2021,13,alonso,zandvoort,0.0,,,,,0
2021,14,alonso,monza,0.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2021,15,alonso,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2021,16,alonso,istanbul,0.0,0.7134,0.612,0.8148,,0
2021,17,alonso,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2021,18,alonso,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2021,19,alonso,interlagos,1.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2021,20,alonso,losail,0.0,,,,,0
2021,21,alonso,jeddah,1.0,,,,,0
2021,22,alonso,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2022,1,alonso,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2022,2,alonso,jeddah,1.0,,,,,0
2022,3,alonso,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2022,4,alonso,imola,0.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2022,5,alonso,miami,0.0,,,,,0
2022,6,alonso,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2022,7,alonso,monaco,1.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2022,8,alonso,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2022,9,alonso,villeneuve,1.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2022,10,alonso,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2022,11,alonso,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2022,12,alonso,ricard,1.0,,,,,0
2022,13,alonso,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2022,14,alonso,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2022,15,alonso,zandvoort,1.0,,,,,0
2022,16,alonso,monza,0.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2022,17,alonso,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2022,18,alonso,suzuka,1.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2022,19,alonso,americas,1.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2022,20,alonso,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2022,21,alonso,interlagos,0.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2022,22,alonso,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2023,1,alonso,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2023,2,alonso,jeddah,1.0,,,,,0
2023,3,alonso,albert_park,1.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2023,4,alonso,baku,1.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2023,5,alonso,miami,,,,,,0
2023,6,alonso,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2023,7,alonso,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2023,8,alonso,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2023,9,alonso,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2023,10,alonso,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2023,11,alonso,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2023,12,alonso,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2023,13,alonso,zandvoort,,,,,,0
2023,14,alonso,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2023,15,alonso,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2023,16,alonso,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2023,17,alonso,losail,,,,,,0
2023,18,alonso,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2023,19,alonso,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2023,20,alonso,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2023,21,alonso,vegas,,,,,,0
2023,22,alonso,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2024,1,alonso,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2024,2,alonso,jeddah,1.0,,,,,0
2024,3,alonso,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2024,4,alonso,suzuka,0.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2024,5,alonso,shanghai,1.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2024,6,alonso,miami,0.0,,,,,0
2024,7,alonso,imola,0.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2024,8,alonso,monaco,1.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2024,9,alonso,villeneuve,1.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2024,10,alonso,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2024,11,alonso,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2024,12,alonso,silverstone,0.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2024,13,alonso,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2024,14,alonso,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2024,15,alonso,zandvoort,0.0,,,,,0
2024,16,alonso,monza,0.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2024,17,alonso,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2024,18,alonso,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2024,19,alonso,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2024,20,alonso,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2024,21,alonso,interlagos,1.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2024,22,alonso,vegas,0.0,,,,,0
2024,23,alonso,losail,1.0,,,,,0
2024,24,alonso,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2011,1,ambrosio,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2011,2,ambrosio,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2011,3,ambrosio,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2011,4,ambrosio,istanbul,,0.7134,0.612,0.8148,,0
2011,5,ambrosio,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2011,6,ambrosio,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2011,7,ambrosio,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2011,8,ambrosio,valencia,,0.5719,0.4161,0.7276,,1
2011,9,ambrosio,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2011,10,ambrosio,nurburgring,,0.5076,0.3836,0.6315,,1
2011,11,ambrosio,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2011,12,ambrosio,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2011,13,ambrosio,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
